username,white,score,accuracy,rating,tournament,round,points,rank,possible_rank
alen_yeremyann,True,1.0,80.1,2794,early-titled-tuesday-blitz-october-24-2023-4335031,11,8.0,3,3
alexanderl,True,1.0,94.6,2858,early-titled-tuesday-blitz-december-26-2023-4474113,1,1.0,1,1
alexanderl,False,0.5,94.9,2849,early-titled-tuesday-blitz-december-26-2023-4474113,2,1.5,2,2
alexanderl,False,1.0,79.4,2855,early-titled-tuesday-blitz-december-26-2023-4474113,3,2.5,2,2
alexanderl,True,1.0,88.4,2863,early-titled-tuesday-blitz-december-26-2023-4474113,4,3.5,2,2
alexanderl,False,0.0,84.4,2846,early-titled-tuesday-blitz-december-26-2023-4474113,5,3.5,4,4
alexanderl,True,1.0,91.3,2852,early-titled-tuesday-blitz-december-26-2023-4474113,6,4.5,4,4
alexanderl,False,1.0,89.2,2860,early-titled-tuesday-blitz-december-26-2023-4474113,7,5.5,4,4
alexanderl,False,1.0,92.5,2874,early-titled-tuesday-blitz-december-26-2023-4474113,8,6.5,3,3
alexanderl,True,1.0,92.7,2888,early-titled-tuesday-blitz-december-26-2023-4474113,9,7.5,2,2
alexanderl,False,1.0,92.3,2902,early-titled-tuesday-blitz-december-26-2023-4474113,10,8.5,2,2
alexanderl,True,0.0,77.0,2899,early-titled-tuesday-blitz-december-26-2023-4474113,11,8.5,4,4
alexander_donchenko,False,0.0,73.7,2926,late-titled-tuesday-blitz-october-22-2024-5149529,1,0.0,3,3
alexander_donchenko,True,1.0,82.3,2927,late-titled-tuesday-blitz-october-22-2024-5149529,2,1.0,3,3
alexander_donchenko,False,1.0,92.4,2929,late-titled-tuesday-blitz-october-22-2024-5149529,3,2.0,3,3
alexander_donchenko,True,1.0,87.6,2931,late-titled-tuesday-blitz-october-22-2024-5149529,4,3.0,3,3
alexander_donchenko,False,1.0,91.7,2934,late-titled-tuesday-blitz-october-22-2024-5149529,5,4.0,3,3
alexander_donchenko,False,0.0,81.3,2921,late-titled-tuesday-blitz-october-22-2024-5149529,6,4.0,5,5
alexander_donchenko,True,1.0,88.5,2924,late-titled-tuesday-blitz-october-22-2024-5149529,7,5.0,4,4
alexander_donchenko,True,1.0,92.2,2928,late-titled-tuesday-blitz-october-22-2024-5149529,8,6.0,4,4
alexander_donchenko,False,0.0,87.3,2918,late-titled-tuesday-blitz-october-22-2024-5149529,9,6.0,5,5
alexander_donchenko,True,1.0,,2922,late-titled-tuesday-blitz-october-22-2024-5149529,10,7.0,4,4
alexander_donchenko,False,1.0,91.9,2927,late-titled-tuesday-blitz-october-22-2024-5149529,11,8.0,3,3
alexander_donchenko,False,1.0,89.0,2889,early-titled-tuesday-blitz-october-22-2024-5149527,1,1.0,1,1
alexander_donchenko,True,1.0,97.4,2891,early-titled-tuesday-blitz-october-22-2024-5149527,2,1.0,3,3
alexander_donchenko,False,1.0,95.2,2894,early-titled-tuesday-blitz-october-22-2024-5149527,3,2.0,3,3
alexander_donchenko,True,1.0,87.3,2906,early-titled-tuesday-blitz-october-22-2024-5149527,4,3.0,3,3
alexander_donchenko,True,1.0,95.0,2917,early-titled-tuesday-blitz-october-22-2024-5149527,5,4.0,3,3
alexander_donchenko,False,1.0,89.6,2927,early-titled-tuesday-blitz-october-22-2024-5149527,6,5.0,3,3
alexander_donchenko,False,0.0,76.6,2920,early-titled-tuesday-blitz-october-22-2024-5149527,7,4.0,7,7
alexander_donchenko,True,0.5,94.6,2924,early-titled-tuesday-blitz-october-22-2024-5149527,8,5.5,6,6
alexander_donchenko,False,1.0,88.7,2934,early-titled-tuesday-blitz-october-22-2024-5149527,9,7.0,4,4
alexander_donchenko,False,0.0,80.3,2929,early-titled-tuesday-blitz-october-22-2024-5149527,10,6.0,7,7
alexander_donchenko,True,1.0,88.4,2941,early-titled-tuesday-blitz-october-22-2024-5149527,11,8.0,5,5
alexander_donchenko,True,1.0,89.1,2936,early-titled-tuesday-blitz-february-13-2024-4576493,1,1.0,1,1
alexander_donchenko,False,0.0,77.1,2922,early-titled-tuesday-blitz-february-13-2024-4576493,2,0.0,4,4
alexander_donchenko,True,1.0,78.1,2924,early-titled-tuesday-blitz-february-13-2024-4576493,3,2.0,3,3
alexander_donchenko,False,1.0,86.8,2926,early-titled-tuesday-blitz-february-13-2024-4576493,4,3.0,3,3
alexander_donchenko,True,0.5,77.9,2921,early-titled-tuesday-blitz-february-13-2024-4576493,5,3.5,4,4
alexander_donchenko,False,1.0,82.8,2924,early-titled-tuesday-blitz-february-13-2024-4576493,6,5.0,3,3
alexander_donchenko,True,0.0,77.8,2913,early-titled-tuesday-blitz-february-13-2024-4576493,7,4.0,7,7
alexander_donchenko,True,1.0,84.2,2916,early-titled-tuesday-blitz-february-13-2024-4576493,8,6.0,5,5
alexander_donchenko,False,1.0,84.3,2921,early-titled-tuesday-blitz-february-13-2024-4576493,9,7.0,4,4
alexander_donchenko,True,1.0,92.8,2925,early-titled-tuesday-blitz-february-13-2024-4576493,10,7.0,5,5
alexander_donchenko,False,1.0,88.5,2936,early-titled-tuesday-blitz-february-13-2024-4576493,11,8.0,5,5
alexander_donchenko,True,1.0,88.6,2864,early-titled-tuesday-blitz-november-28-2023-4401183,1,1.0,1,1
alexander_donchenko,False,1.0,76.4,2866,early-titled-tuesday-blitz-november-28-2023-4401183,2,1.0,3,3
alexander_donchenko,True,1.0,89.8,2870,early-titled-tuesday-blitz-november-28-2023-4401183,3,2.0,3,3
alexander_donchenko,False,1.0,93.4,2883,early-titled-tuesday-blitz-november-28-2023-4401183,4,3.0,3,3
alexander_donchenko,True,0.5,97.8,2886,early-titled-tuesday-blitz-november-28-2023-4401183,5,3.5,4,4
alexander_donchenko,False,1.0,88.8,2895,early-titled-tuesday-blitz-november-28-2023-4401183,6,5.0,3,3
alexander_donchenko,True,1.0,94.0,2905,early-titled-tuesday-blitz-november-28-2023-4401183,7,5.0,5,5
alexander_donchenko,False,0.5,78.4,2907,early-titled-tuesday-blitz-november-28-2023-4401183,8,5.5,6,6
alexander_donchenko,False,0.5,97.2,2911,early-titled-tuesday-blitz-november-28-2023-4401183,9,6.5,5,5
alexander_donchenko,True,0.5,89.5,2914,early-titled-tuesday-blitz-november-28-2023-4401183,10,6.5,5,5
alexander_donchenko,True,1.0,88.7,2923,early-titled-tuesday-blitz-november-28-2023-4401183,11,8.0,4,4
alexander_donchenko,True,1.0,89.1,2828,early-titled-tuesday-blitz-october-10-2023-4318636,1,1.0,1,1
alexander_donchenko,False,1.0,95.2,2831,early-titled-tuesday-blitz-october-10-2023-4318636,2,1.0,3,3
alexander_donchenko,True,1.0,95.2,2834,early-titled-tuesday-blitz-october-10-2023-4318636,3,2.0,3,3
alexander_donchenko,True,0.0,85.3,2833,early-titled-tuesday-blitz-october-10-2023-4318636,4,2.0,5,5
alexander_donchenko,False,1.0,89.3,2837,early-titled-tuesday-blitz-october-10-2023-4318636,5,4.0,3,3
alexander_donchenko,True,1.0,84.2,2842,early-titled-tuesday-blitz-october-10-2023-4318636,6,5.0,3,3
alexander_donchenko,False,0.5,92.8,2846,early-titled-tuesday-blitz-october-10-2023-4318636,7,4.5,6,6
alexander_donchenko,True,0.5,97.2,2850,early-titled-tuesday-blitz-october-10-2023-4318636,8,5.5,6,6
alexander_donchenko,False,1.0,90.6,2854,early-titled-tuesday-blitz-october-10-2023-4318636,9,7.0,4,4
alexander_donchenko,True,1.0,92.9,2865,early-titled-tuesday-blitz-october-10-2023-4318636,10,7.0,4,4
alexander_donchenko,False,0.0,85.3,2861,early-titled-tuesday-blitz-october-10-2023-4318636,11,7.0,7,7
alexander_khlebovich,True,1.0,87.6,2835,late-titled-tuesday-blitz-october-22-2024-5149529,1,1.0,1,1
alexander_khlebovich,False,1.0,96.7,2838,late-titled-tuesday-blitz-october-22-2024-5149529,2,2.0,1,1
alexander_khlebovich,True,1.0,89.7,2841,late-titled-tuesday-blitz-october-22-2024-5149529,3,3.0,1,1
alexander_khlebovich,True,0.0,81.0,2838,late-titled-tuesday-blitz-october-22-2024-5149529,4,3.0,3,3
alexander_khlebovich,False,1.0,77.1,2842,late-titled-tuesday-blitz-october-22-2024-5149529,5,4.0,3,3
alexander_khlebovich,False,1.0,94.1,2844,late-titled-tuesday-blitz-october-22-2024-5149529,6,5.0,3,3
alexander_khlebovich,True,1.0,81.1,2856,late-titled-tuesday-blitz-october-22-2024-5149529,7,6.0,2,2
alexander_khlebovich,True,1.0,85.7,2868,late-titled-tuesday-blitz-october-22-2024-5149529,8,7.0,2,2
alexander_khlebovich,False,1.0,89.6,2878,late-titled-tuesday-blitz-october-22-2024-5149529,9,8.0,1,1
alexander_khlebovich,False,0.0,81.1,2874,late-titled-tuesday-blitz-october-22-2024-5149529,10,8.0,2,2
alexander_khlebovich,True,1.0,86.3,2886,late-titled-tuesday-blitz-october-22-2024-5149529,11,9.0,1,1
alexander_khlebovich,False,1.0,89.7,2857,late-titled-tuesday-blitz-september-17-2024-5080881,1,1.0,1,1
alexander_khlebovich,True,1.0,91.2,2860,late-titled-tuesday-blitz-september-17-2024-5080881,2,2.0,1,1
alexander_khlebovich,True,1.0,93.8,2863,late-titled-tuesday-blitz-september-17-2024-5080881,3,3.0,1,1
alexander_khlebovich,False,0.0,86.8,2862,late-titled-tuesday-blitz-september-17-2024-5080881,4,3.0,3,3
alexander_khlebovich,True,1.0,93.1,2865,late-titled-tuesday-blitz-september-17-2024-5080881,5,4.0,3,3
alexander_khlebovich,False,0.5,97.7,2860,late-titled-tuesday-blitz-september-17-2024-5080881,6,4.5,4,4
alexander_khlebovich,False,1.0,90.7,2872,late-titled-tuesday-blitz-september-17-2024-5080881,7,6.0,3,3
alexander_khlebovich,True,1.0,97.6,2881,late-titled-tuesday-blitz-september-17-2024-5080881,8,7.0,3,3
alexander_khlebovich,False,0.0,89.5,2876,late-titled-tuesday-blitz-september-17-2024-5080881,9,7.0,3,3
alexander_khlebovich,True,0.5,89.6,2877,late-titled-tuesday-blitz-september-17-2024-5080881,10,8.5,2,2
alexander_khlebovich,False,1.0,81.0,2882,late-titled-tuesday-blitz-september-17-2024-5080881,11,9.0,3,3
alexander_khlebovich,False,1.0,91.2,2729,late-titled-tuesday-blitz-december-26-2023-4474114,1,1.0,1,1
alexander_khlebovich,True,1.0,88.7,2742,late-titled-tuesday-blitz-december-26-2023-4474114,2,2.0,1,1
alexander_khlebovich,True,0.5,91.1,2760,late-titled-tuesday-blitz-december-26-2023-4474114,3,2.5,2,2
alexander_khlebovich,False,1.0,92.8,2771,late-titled-tuesday-blitz-december-26-2023-4474114,4,4.0,1,1
alexander_khlebovich,False,0.0,83.0,2759,late-titled-tuesday-blitz-december-26-2023-4474114,5,3.0,5,5
alexander_khlebovich,True,1.0,97.8,2774,late-titled-tuesday-blitz-december-26-2023-4474114,6,5.0,3,3
alexander_khlebovich,False,0.0,73.0,2766,late-titled-tuesday-blitz-december-26-2023-4474114,7,5.0,5,5
alexander_khlebovich,True,1.0,94.6,2778,late-titled-tuesday-blitz-december-26-2023-4474114,8,7.0,2,2
alexander_khlebovich,False,1.0,84.8,2791,late-titled-tuesday-blitz-december-26-2023-4474114,9,8.0,2,2
alexander_khlebovich,True,1.0,81.4,2804,late-titled-tuesday-blitz-december-26-2023-4474114,10,9.0,1,1
alexander_khlebovich,False,1.0,94.2,2827,late-titled-tuesday-blitz-december-26-2023-4474114,11,9.0,3,3
alexander_zubov,False,1.0,88.2,3014,early-titled-tuesday-blitz-july-30-2024-4937909,1,1.0,1,1
alexander_zubov,True,1.0,89.1,3016,early-titled-tuesday-blitz-july-30-2024-4937909,2,2.0,1,1
alexander_zubov,False,1.0,78.8,3019,early-titled-tuesday-blitz-july-30-2024-4937909,3,3.0,1,1
alexander_zubov,True,0.0,,3008,early-titled-tuesday-blitz-july-30-2024-4937909,4,3.0,3,3
alexander_zubov,False,1.0,,3011,early-titled-tuesday-blitz-july-30-2024-4937909,5,4.0,3,3
alexander_zubov,False,1.0,,3015,early-titled-tuesday-blitz-july-30-2024-4937909,6,5.0,3,3
alexander_zubov,True,1.0,82.5,3020,early-titled-tuesday-blitz-july-30-2024-4937909,7,6.0,3,3
alexander_zubov,True,1.0,90.6,3025,early-titled-tuesday-blitz-july-30-2024-4937909,8,7.0,3,3
alexander_zubov,False,0.0,79.9,3020,early-titled-tuesday-blitz-july-30-2024-4937909,9,7.0,4,4
alexander_zubov,True,1.0,87.8,3024,early-titled-tuesday-blitz-july-30-2024-4937909,10,8.0,4,4
alexander_zubov,False,1.0,92.4,3034,early-titled-tuesday-blitz-july-30-2024-4937909,11,9.0,3,3
alexander_zubov,False,1.0,96.5,3000,early-titled-tuesday-blitz-july-02-2024-4864463,1,1.0,1,1
alexander_zubov,True,1.0,93.1,3002,early-titled-tuesday-blitz-july-02-2024-4864463,2,2.0,1,1
alexander_zubov,False,1.0,88.9,3005,early-titled-tuesday-blitz-july-02-2024-4864463,3,3.0,1,1
alexander_zubov,True,1.0,94.2,3009,early-titled-tuesday-blitz-july-02-2024-4864463,4,4.0,1,1
alexander_zubov,False,0.5,84.0,3007,early-titled-tuesday-blitz-july-02-2024-4864463,5,3.5,4,4
alexander_zubov,True,1.0,89.3,3013,early-titled-tuesday-blitz-july-02-2024-4864463,6,5.0,3,3
alexander_zubov,False,1.0,91.8,3019,early-titled-tuesday-blitz-july-02-2024-4864463,7,6.0,3,3
alexander_zubov,True,1.0,91.5,3026,early-titled-tuesday-blitz-july-02-2024-4864463,8,7.0,3,3
alexander_zubov,True,0.5,92.3,3029,early-titled-tuesday-blitz-july-02-2024-4864463,9,7.5,2,2
alexander_zubov,False,0.5,96.4,3032,early-titled-tuesday-blitz-july-02-2024-4864463,10,7.5,4,4
alexander_zubov,True,0.5,95.6,3032,early-titled-tuesday-blitz-july-02-2024-4864463,11,8.5,4,4
alexander_zubov,True,1.0,94.3,3047,early-titled-tuesday-blitz-june-25-2024-4845705,1,1.0,1,1
alexander_zubov,False,1.0,90.1,3049,early-titled-tuesday-blitz-june-25-2024-4845705,2,2.0,1,1
alexander_zubov,True,1.0,82.7,3052,early-titled-tuesday-blitz-june-25-2024-4845705,3,3.0,1,1
alexander_zubov,False,1.0,89.2,3056,early-titled-tuesday-blitz-june-25-2024-4845705,4,4.0,1,1
alexander_zubov,True,1.0,85.3,3062,early-titled-tuesday-blitz-june-25-2024-4845705,5,4.0,2,2
alexander_zubov,False,0.0,87.1,3053,early-titled-tuesday-blitz-june-25-2024-4845705,6,4.0,5,5
alexander_zubov,True,1.0,78.2,3058,early-titled-tuesday-blitz-june-25-2024-4845705,7,6.0,3,3
alexander_zubov,False,1.0,80.3,3064,early-titled-tuesday-blitz-june-25-2024-4845705,8,7.0,3,3
alexander_zubov,False,0.5,90.7,3067,early-titled-tuesday-blitz-june-25-2024-4845705,9,7.5,2,2
alexander_zubov,True,0.0,79.5,3061,early-titled-tuesday-blitz-june-25-2024-4845705,10,7.0,5,5
alexander_zubov,False,1.0,87.5,3067,early-titled-tuesday-blitz-june-25-2024-4845705,11,9.0,3,3
alexandr_predke,True,0.0,90.3,2848,early-titled-tuesday-blitz-october-03-2023-4305322,1,0.0,3,3
alexandr_predke,False,1.0,94.2,2851,early-titled-tuesday-blitz-october-03-2023-4305322,2,1.0,3,3
alexandr_predke,True,1.0,89.9,2855,early-titled-tuesday-blitz-october-03-2023-4305322,3,2.0,3,3
alexandr_predke,False,1.0,94.8,2861,early-titled-tuesday-blitz-october-03-2023-4305322,4,3.0,3,3
alexandr_predke,True,1.0,87.4,2868,early-titled-tuesday-blitz-october-03-2023-4305322,5,4.0,3,3
alexandr_predke,False,1.0,77.3,2877,early-titled-tuesday-blitz-october-03-2023-4305322,6,5.0,3,3
alexandr_predke,True,1.0,93.3,2881,early-titled-tuesday-blitz-october-03-2023-4305322,7,6.0,3,3
alexandr_predke,False,0.0,89.7,2871,early-titled-tuesday-blitz-october-03-2023-4305322,8,6.0,5,5
alexandr_predke,True,1.0,92.4,2880,early-titled-tuesday-blitz-october-03-2023-4305322,9,7.0,4,4
alexandr_predke,False,1.0,91.2,2888,early-titled-tuesday-blitz-october-03-2023-4305322,10,8.0,3,3
alexandr_predke,False,0.0,81.1,2881,early-titled-tuesday-blitz-october-03-2023-4305322,11,8.0,5,5
alexeishirov,True,1.0,78.0,2898,late-titled-tuesday-blitz-may-28-2024-4786005,1,1.0,1,1
alexeishirov,False,1.0,94.3,2900,late-titled-tuesday-blitz-may-28-2024-4786005,2,2.0,1,1
alexeishirov,True,1.0,88.3,2903,late-titled-tuesday-blitz-may-28-2024-4786005,3,3.0,1,1
alexeishirov,True,1.0,88.8,2907,late-titled-tuesday-blitz-may-28-2024-4786005,4,4.0,1,1
alexeishirov,False,1.0,95.5,2918,late-titled-tuesday-blitz-may-28-2024-4786005,5,5.0,1,1
alexeishirov,False,0.0,93.7,2914,late-titled-tuesday-blitz-may-28-2024-4786005,6,5.0,3,3
alexeishirov,True,0.5,88.6,2910,late-titled-tuesday-blitz-may-28-2024-4786005,7,5.5,4,4
alexeishirov,True,0.5,90.0,2914,late-titled-tuesday-blitz-may-28-2024-4786005,8,6.0,4,4
alexeishirov,False,1.0,96.0,2919,late-titled-tuesday-blitz-may-28-2024-4786005,9,7.0,4,4
alexeishirov,False,1.0,95.8,2931,late-titled-tuesday-blitz-may-28-2024-4786005,10,8.0,3,3
alexeishirov,True,0.5,89.2,2934,late-titled-tuesday-blitz-may-28-2024-4786005,11,8.5,3,3
alexeishirov,False,1.0,85.8,2866,late-titled-tuesday-blitz-may-07-2024-4753864,1,1.0,1,1
alexeishirov,True,1.0,90.9,2869,late-titled-tuesday-blitz-may-07-2024-4753864,2,2.0,1,1
alexeishirov,True,1.0,83.0,2872,late-titled-tuesday-blitz-may-07-2024-4753864,3,3.0,1,1
alexeishirov,False,1.0,86.4,2883,late-titled-tuesday-blitz-may-07-2024-4753864,4,4.0,1,1
alexeishirov,True,1.0,94.9,2894,late-titled-tuesday-blitz-may-07-2024-4753864,5,5.0,1,1
alexeishirov,False,0.0,86.9,2889,late-titled-tuesday-blitz-may-07-2024-4753864,6,5.0,3,3
alexeishirov,False,0.5,75.2,2893,late-titled-tuesday-blitz-may-07-2024-4753864,7,5.5,3,3
alexeishirov,True,1.0,90.8,2905,late-titled-tuesday-blitz-may-07-2024-4753864,8,6.5,4,4
alexeishirov,False,0.0,84.9,2901,late-titled-tuesday-blitz-may-07-2024-4753864,9,6.0,6,6
alexeishirov,True,1.0,82.0,2905,late-titled-tuesday-blitz-may-07-2024-4753864,10,8.0,3,3
alexeishirov,True,1.0,87.9,2916,late-titled-tuesday-blitz-may-07-2024-4753864,11,9.0,3,3
alexeishirov,False,1.0,92.6,2811,late-titled-tuesday-blitz-april-30-2024-4739548,1,1.0,1,1
alexeishirov,True,1.0,91.8,2814,late-titled-tuesday-blitz-april-30-2024-4739548,2,2.0,1,1
alexeishirov,False,1.0,95.1,2816,late-titled-tuesday-blitz-april-30-2024-4739548,3,3.0,1,1
alexeishirov,False,0.0,68.0,2812,late-titled-tuesday-blitz-april-30-2024-4739548,4,3.0,3,3
alexeishirov,True,1.0,91.2,2816,late-titled-tuesday-blitz-april-30-2024-4739548,5,5.0,1,1
alexeishirov,True,0.5,83.8,2821,late-titled-tuesday-blitz-april-30-2024-4739548,6,5.5,2,2
alexeishirov,False,0.5,95.9,2824,late-titled-tuesday-blitz-april-30-2024-4739548,7,5.5,4,4
alexeishirov,True,1.0,92.2,2827,late-titled-tuesday-blitz-april-30-2024-4739548,8,6.5,3,3
alexeishirov,False,0.5,81.5,2831,late-titled-tuesday-blitz-april-30-2024-4739548,9,6.5,4,4
alexeishirov,True,1.0,82.9,2835,late-titled-tuesday-blitz-april-30-2024-4739548,10,8.0,3,3
alexeishirov,False,0.5,98.4,2839,late-titled-tuesday-blitz-april-30-2024-4739548,11,8.5,4,4
alexeishirov,False,1.0,88.9,2801,late-titled-tuesday-blitz-april-09-2024-4677305,1,1.0,1,1
alexeishirov,True,1.0,78.6,2804,late-titled-tuesday-blitz-april-09-2024-4677305,2,2.0,1,1
alexeishirov,True,0.0,92.4,2802,late-titled-tuesday-blitz-april-09-2024-4677305,3,2.0,3,3
alexeishirov,False,1.0,89.2,2805,late-titled-tuesday-blitz-april-09-2024-4677305,4,4.0,1,1
alexeishirov,True,1.0,93.9,2807,late-titled-tuesday-blitz-april-09-2024-4677305,5,5.0,1,1
alexeishirov,False,1.0,90.4,2818,late-titled-tuesday-blitz-april-09-2024-4677305,6,6.0,1,1
alexeishirov,False,0.0,85.4,2812,late-titled-tuesday-blitz-april-09-2024-4677305,7,5.0,5,5
alexeishirov,True,0.5,80.6,2817,late-titled-tuesday-blitz-april-09-2024-4677305,8,6.0,4,4
alexeishirov,False,1.0,90.2,2822,late-titled-tuesday-blitz-april-09-2024-4677305,9,7.0,4,4
alexeishirov,False,1.0,98.7,2832,late-titled-tuesday-blitz-april-09-2024-4677305,10,8.0,3,3
alexeishirov,True,1.0,88.7,2842,late-titled-tuesday-blitz-april-09-2024-4677305,11,9.0,3,3
alexeishirov,False,1.0,93.5,2847,late-titled-tuesday-blitz-february-20-2024-4576499,1,1.0,1,1
alexeishirov,True,1.0,78.3,2849,late-titled-tuesday-blitz-february-20-2024-4576499,2,2.0,1,1
alexeishirov,False,1.0,91.2,2851,late-titled-tuesday-blitz-february-20-2024-4576499,3,3.0,1,1
alexeishirov,False,0.0,84.4,2846,late-titled-tuesday-blitz-february-20-2024-4576499,4,3.0,3,3
alexeishirov,True,0.5,89.3,2841,late-titled-tuesday-blitz-february-20-2024-4576499,5,4.5,2,2
alexeishirov,True,1.0,74.3,2843,late-titled-tuesday-blitz-february-20-2024-4576499,6,6.0,1,1
alexeishirov,False,0.5,84.5,2846,late-titled-tuesday-blitz-february-20-2024-4576499,7,5.5,4,4
alexeishirov,True,1.0,85.8,2849,late-titled-tuesday-blitz-february-20-2024-4576499,8,6.5,4,4
alexeishirov,False,0.0,81.7,2844,late-titled-tuesday-blitz-february-20-2024-4576499,9,6.0,7,7
alexeishirov,True,1.0,85.5,2848,late-titled-tuesday-blitz-february-20-2024-4576499,10,8.0,3,3
alexeishirov,True,1.0,94.2,2858,late-titled-tuesday-blitz-february-20-2024-4576499,11,9.0,2,2
alexeishirov,True,1.0,75.8,2795,late-titled-tuesday-blitz-february-06-2024-4547612,1,1.0,1,1
alexeishirov,False,0.5,87.8,2790,late-titled-tuesday-blitz-february-06-2024-4547612,2,1.5,2,2
alexeishirov,True,1.0,92.3,2793,late-titled-tuesday-blitz-february-06-2024-4547612,3,3.0,1,1
alexeishirov,False,0.0,78.1,2790,late-titled-tuesday-blitz-february-06-2024-4547612,4,3.0,3,3
alexeishirov,True,1.0,96.9,2793,late-titled-tuesday-blitz-february-06-2024-4547612,5,5.0,1,1
alexeishirov,True,1.0,90.6,2795,late-titled-tuesday-blitz-february-06-2024-4547612,6,6.0,1,1
alexeishirov,False,1.0,95.8,2806,late-titled-tuesday-blitz-february-06-2024-4547612,7,6.0,3,3
alexeishirov,True,0.5,93.4,2809,late-titled-tuesday-blitz-february-06-2024-4547612,8,6.0,4,4
alexeishirov,False,1.0,76.6,2819,late-titled-tuesday-blitz-february-06-2024-4547612,9,7.0,3,3
alexeishirov,False,1.0,83.7,2831,late-titled-tuesday-blitz-february-06-2024-4547612,10,8.0,4,4
alexeishirov,True,0.0,84.3,2827,late-titled-tuesday-blitz-february-06-2024-4547612,11,8.0,5,5
alexrustemov,False,1.0,89.5,2893,late-titled-tuesday-blitz-december-03-2024-5248887,1,1.0,1,1
alexrustemov,True,1.0,80.8,2895,late-titled-tuesday-blitz-december-03-2024-5248887,2,2.0,1,1
alexrustemov,True,1.0,93.7,2897,late-titled-tuesday-blitz-december-03-2024-5248887,3,3.0,1,1
alexrustemov,False,1.0,80.6,2909,late-titled-tuesday-blitz-december-03-2024-5248887,4,4.0,1,1
alexrustemov,True,0.5,96.6,2912,late-titled-tuesday-blitz-december-03-2024-5248887,5,4.5,2,2
alexrustemov,False,0.0,80.2,2907,late-titled-tuesday-blitz-december-03-2024-5248887,6,4.5,4,4
alexrustemov,True,1.0,72.8,2910,late-titled-tuesday-blitz-december-03-2024-5248887,7,5.5,4,4
alexrustemov,False,0.0,84.1,2905,late-titled-tuesday-blitz-december-03-2024-5248887,8,5.5,5,5
alexrustemov,True,0.5,97.4,2901,late-titled-tuesday-blitz-december-03-2024-5248887,9,6.0,5,5
alexrustemov,False,1.0,88.5,2905,late-titled-tuesday-blitz-december-03-2024-5248887,10,7.0,5,5
alexrustemov,True,1.0,72.3,2910,late-titled-tuesday-blitz-december-03-2024-5248887,11,8.0,4,4
alexrustemov,False,1.0,96.3,2926,late-titled-tuesday-blitz-november-26-2024-5229069,1,1.0,1,1
alexrustemov,True,1.0,88.5,2928,late-titled-tuesday-blitz-november-26-2024-5229069,2,2.0,1,1
alexrustemov,False,1.0,92.5,2931,late-titled-tuesday-blitz-november-26-2024-5229069,3,3.0,1,1
alexrustemov,True,0.0,75.1,2918,late-titled-tuesday-blitz-november-26-2024-5229069,4,3.0,3,3
